what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854717197
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854721832
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1400854725895
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854731813
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854735396
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854742205
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854747225
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1400854748516
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854754316
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854754359
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400854754367
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854755957
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854760096
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854761902
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854762881
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854764517
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854764557
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1400854764566
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854769677
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854778896
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1400854781015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854802501
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854806624
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400854807975
activated,editor,org.eclipse.gmf.tooldef.edit,2.0.100.v20090114-0940,"org.eclipse.gmf.tooldef.presentation.GMFToolEditorID",1400854808223
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854824661
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854830400
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1400854837270
activated,editor,org.eclipse.gmf.tooldef.edit,2.0.100.v20090114-0940,"org.eclipse.gmf.tooldef.presentation.GMFToolEditorID",1400854839222
closed,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1400854839230
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1400854842525
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1400854842548
activated,editor,org.eclipse.gmf.tooldef.edit,2.0.100.v20090114-0940,"org.eclipse.gmf.tooldef.presentation.GMFToolEditorID",1400854844541
closed,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1400854844547
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1400854851373
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1400854851402
activated,editor,org.eclipse.gmf.tooldef.edit,2.0.100.v20090114-0940,"org.eclipse.gmf.tooldef.presentation.GMFToolEditorID",1400854853023
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1400854854032
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1400854856496
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854857645
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854861846
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400854864589
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854870697
closed,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1400854871953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854871991
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400854871997
activated,editor,org.eclipse.gmf.tooldef.edit,2.0.100.v20090114-0940,"org.eclipse.gmf.tooldef.presentation.GMFToolEditorID",1400854873425
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854874802
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854875802
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1400854877044
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854882579
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854883570
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.6.0.v20100914-1218,"org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID",1400854884608
activated,view,org.eclipse.gmf.bridge.ui.dashboard,2.0.100.v20100226-2359,"org.eclipse.gmf.bridge.ui.dashboard.DashboardPart",1400854893284
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854893381
opened,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1400854904764
activated,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1400854904781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854904840
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400854913461
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854914985
closed,editor,org.eclipse.gmf.map.edit,2.2.100.v20100309-2359,"org.eclipse.gmf.mappings.presentation.GMFMapEditorID",1400854916197
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1400854916230
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1400854916235
